id,original_text,clean_text,sentiment,polarity,subjectivity,lang,place,place_coord_boundaries
1249031079840776192,"@chanscharm Bener bgtt kyk pengen lanjutin nonton ke season 2, tapi faktanya blm ada...

Stranger things mungkin ag… https://t.co/sWbm73PWtI",Bener chanscharm bgtt kyk lanjutin want to watch season 2 but the fact is not done there ... Stranger things might ag,"Sentiment(polarity=0.0, subjectivity=0.0)",0.0,0.0,in,I'll do it for my crew now,
1249031072223866880,Stephen King novels 🤝 Stranger Things https://t.co/msxNO8tvqj,Stephen King novels Stranger Things,"Sentiment(polarity=0.0, subjectivity=0.0)",0.0,0.0,en,the spiral staircase,
1249031056235335681,"مسلسلك الحالي : لسا مقررتش
اخر مسلسل خلصته :la casa de papel
مسلسل ناوي تبدأ تشوفه :  Stranger things 
مسلسل متردد… https://t.co/8mNP4upFuC",paper house Stranger things,"Sentiment(polarity=0.0, subjectivity=0.0)",0.0,0.0,ar,"Alexandria, Barcelona 🇪🇬🇪🇸",
1249030972881768451,"@chanscharm iyaa mikir sih, atauga im not okay w this ajaa hampir sama kyk stranger things ttg kkuatan gitu tp season 1 mya gantung bgt",chanscharm Iyaa atauga thinking anyway im okay w ajaa nearly as kyk stranger things kkuatan ttg so tp season 1 mya hanging bgt,"Sentiment(polarity=0.3, subjectivity=0.45)",0.3,0.45,in,district 9,
1249030885300744193,@GoodniteFR J'espère que notre map Stranger Things sera acceptée ! ♥️,GoodniteFR J'esp que notre map Stranger Things sera accept e,"Sentiment(polarity=0.0, subjectivity=0.0)",0.0,0.0,fr,Une question ? ➡️ DM,
1249030868120657921,"@shalengggggg @jeXromero Under the dome
Stranger things
Forever american
Ang probinsyano
Encantadia",shalengggggg jeXromero Under dome Stranger things Forever american Ang probinsyano Encantadia,"Sentiment(polarity=0.0, subjectivity=0.0)",0.0,0.0,en,"General Trias, Calabarzon",
1249030825716396034,"@NetflixFR Stranger things,  Lucifer",NetflixFR Stranger things Lucifer,"Sentiment(polarity=0.0, subjectivity=0.0)",0.0,0.0,en,Martinique,
1249030796616306688,Streaming service’s biggest hits of all time @netflix @TigerKingEFT  - https://t.co/DvVJ09DXM9 Watch &amp; record on Mo… https://t.co/MzwEjdvU3x,Streaming service biggest hits time netflix TigerKingEFT Watch amp record Mo,"Sentiment(polarity=0.0, subjectivity=0.0)",0.0,0.0,en,"Austin, TX",
1249030792514170880,"quão similar nós somos? 
• 10 pontos cada 

aparência
• cabelo grande 
• 1,55
• olhos castanhos escuros

gosto musi… https://t.co/PiZfdkV4xP",n qu similar are 10 points each apar INSTANCE 1.55 big hair dark brown eyes like musi,"Sentiment(polarity=-0.049999999999999996, subjectivity=0.3)",-0.049999999999999996,0.3,pt,ela / dela 研ぎ器,
1249030785568591874,@SoyHugoOT2020 ¿viste stranger things?,SoyHugoOT2020 viste stranger things,"Sentiment(polarity=0.0, subjectivity=0.0)",0.0,0.0,en,✨patri✨,
1249030756078366721,Stranger things🔥,Stranger things,"Sentiment(polarity=0.0, subjectivity=0.0)",0.0,0.0,en,Huambo-Angola,
1249030731562536960,episode terakhir stranger things season 3 sangat membantu buat mengekspresikan emosi gue saat ini,Stranger things the last episode of season 3 was very helpful for me today to express emotions,"Sentiment(polarity=0.1, subjectivity=0.18333333333333332)",0.1,0.18333333333333332,in,,
1249030682237689858,"nossa eu lembro quando lançou a season 3 de stranger things os surtos e spoilers na tml, queria ter entrado no fandom naquela época",I remember when our lan or season 3 of stranger things outbreaks and spoilers in tml wanted to have entered fandom at that time,"Sentiment(polarity=0.0, subjectivity=0.0)",0.0,0.0,pt,toronto | pt/eng | amy ♡,
1249030599429492737,j’aimerais oublier Stranger Things pour recommencer à zéro encore et encore,I'd like to forget Stranger Things to repeat again and again z ro,"Sentiment(polarity=0.0, subjectivity=0.0)",0.0,0.0,fr,,
1249030534107447296,so i just found out finn wolfhard liked a post on my old stranger things fan account and i didn’t notice UNTIL FOUR YEARS LATER,found finn wolfhard liked post old stranger things fan account notice UNTIL FOUR YEARS LATER,"Sentiment(polarity=0.2333333333333333, subjectivity=0.3333333333333333)",0.2333333333333333,0.3333333333333333,en,she/her ,
1249030442021539848,@hats316 @SonsofAnarchy @netflix @harleydavidson Stranger Things!!!,hats316 SonsofAnarchy netflix harleydavidson Stranger Things,"Sentiment(polarity=0.0, subjectivity=0.0)",0.0,0.0,en,UK,"[[-1.0046973, 52.1182397], [-0.9778307, 52.1182397], [-0.9778307, 52.1425163], [-1.0046973, 52.1425163]]"
1249030388917440514,"STRANGER THINGS 

Em novembro de 1983, na pequena cidade chamada Hawkins, Lucas, Mike, Dustin e Will são muito amig… https://t.co/FfppEnecPo",STRANGER THINGS In November 1983 in the small town of Hawkins Dustin Mike Lucas and Will very frie,"Sentiment(polarity=-0.024999999999999994, subjectivity=0.35)",-0.024999999999999994,0.35,pt,,
1249030287058554880,Sumpah baru nntn stranger things dan seseru itu 😭😭,New oath nntn stranger things and as violent as it was,"Sentiment(polarity=-0.33181818181818185, subjectivity=0.7272727272727273)",-0.33181818181818185,0.7272727272727273,in,Jakarta Capital Region,
1249030214493011968,@EweKatox @TheArias04 Es la de Stranger Things (Creo),EweKatox TheArias04 Is Stranger Things I,"Sentiment(polarity=0.0, subjectivity=0.0)",0.0,0.0,es,,
1249030129277456384,"@lisoca Amigos ninguém vai entender, mas ponto cego sim, ponto cego tudo bem, tanto que na propria neflix tá ponto… https://t.co/t0n4nCyuvE",lisoca Friends nobody will understand but rather blind spot blind spot all right so that in the very point neflix,"Sentiment(polarity=-0.12857142857142856, subjectivity=0.5422619047619047)",-0.12857142857142856,0.5422619047619047,pt,conexão RJ/SP,
1249030091146956806,@NetflixFR STRANGER THINGS 🥰🙈,NetflixFR STRANGER THINGS,"Sentiment(polarity=0.0, subjectivity=0.0)",0.0,0.0,en,,
1249030018614910976,@anissapeep @langfrd So if a watch stranger things and them jump off a roof can my family blame the show,anissapeep langfrd So watch stranger things jump roof family blame show,"Sentiment(polarity=0.0, subjectivity=0.0)",0.0,0.0,en,,
